training batch,Standardized_SMILES,y_true,y_preds,LogP
2,CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,-3.7,9.881666,5.0019000000000045
2,O=C(O)c1cccc(CC2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3C2O)c1,64.6,54.014267,4.9973000000000045
2,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,56.4,28.92469,4.980700000000004
2,O=C(NC(c1ccccc1)C1CCCCN1)c1cccc(C(F)(F)F)c1Cl,4.4,14.141664,4.972000000000004
2,CCCCCCCCCC=CCc1cc(O)oc1O,98.4,95.24052,4.9302000000000055
2,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,76.5,39.393337,4.920300000000006
2,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,94.7,61.680668,4.892600000000002
2,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,54.1,50.649017,4.871880000000004
2,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,69.7,48.836285,4.8618
2,CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-5.9,9.390879,4.852300000000005
2,CCCCCCCCCCCCCO[P](=O)(=O)O,104.9,68.16504,4.844900000000005
2,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.6,96.51684,4.841100000000001
2,CCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,31.3,27.080952,4.840100000000005
2,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,49.2,54.74989,4.839900000000005
2,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,94.0,93.66199,4.838100000000016
2,CCCCCCCCCCCCS,5.1,20.80973,4.837100000000006
2,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,10.0,33.94484,4.817200000000005
2,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccccc1C(F)(F)F,103.1,109.153366,4.808500000000001
2,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,80.7,52.981064,4.805200000000005
2,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.0,18.972853,4.7938000000000045
2,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-0.5,18.972853,4.7938000000000045
2,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,29.1,36.04172,4.792620000000005
2,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,102.0,91.23139,4.785200000000004
2,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],102.9,80.58296,4.757500000000002
2,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,98.9,68.55852,4.7574
2,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,75.6,57.95129,4.744900000000003
2,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,23.8,36.358997,4.738100000000003
2,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,90.4,76.288185,4.736400000000003
2,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,94.1,67.38047,4.726000000000004
2,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,16.5,21.257267,4.723500000000005
2,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,44.7,38.811134,4.720200000000004
2,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,102.8,91.17495,4.718100000000002
2,CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,103.2,97.329384,4.694900000000004
2,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,68.4,64.88947,4.693900000000002
2,CCCCCCCCCc1ccc(O)cc1,89.2,89.07573,4.685300000000005
2,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,-4.5,18.83461,4.682900000000004
2,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,24.8,40.700764,4.680000000000004
2,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,37.8,33.34167,4.665600000000004
2,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,35.5,39.90009,4.644200000000002
2,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,105.0,95.496056,4.625400000000002
2,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,99.4,84.224525,4.601700000000003
2,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,51.1,42.877865,4.600280000000004
2,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,28.5,21.382404,4.594400000000005
2,CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,88.2,89.95918,4.564500000000002
2,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,94.9,86.689964,4.560200000000004
2,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,98.4,69.61848,4.5523
2,CCCCOP(=O)(OCCCC)OCCCC,1.5,25.952244,4.544600000000004
2,CC(C)CCCCCCc1ccc(O)cc1,104.2,87.14914,4.541200000000005
2,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,7.4,16.451399,4.538800000000004
2,CCCCCCCCCCC,4.9,26.481436,4.537100000000004
2,CCCCCCCCCCCCN1CCCC1=O,29.7,24.370737,4.529700000000004
2,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2,99.0,92.893135,4.526360000000005
2,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,26.2,35.1748,4.516500000000003
2,O=C(O)c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,46.2,39.89692,4.509300000000004
2,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,100.7,98.9335,4.5085000000000015
2,CCCCCCCCCCCCCCOS(=O)(=O)O,98.8,72.91929,4.506900000000004
2,CCOP(=S)(OCC)SCSC(C)(C)C,75.3,52.147373,4.506300000000004
2,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,25.9,14.244899,4.481400000000002
2,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-20.2,10.486971,4.452700000000001
2,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,103.85,94.08905,4.4451
2,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,8.2,16.5606,4.413000000000003
2,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,6.2,32.185196,4.410500000000004
2,CCCCOC(=O)CCCCCCCC(=O)OCCCC,29.2,18.972853,4.403700000000004
2,CC(C)=CCCC(C)=CCCC(C)=CCO,90.0,57.449623,4.397900000000004
2,C=CC(C)(O)CCC=C(C)CCC=C(C)C,75.4,65.591774,4.396300000000004
2,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,49.6,24.309595,4.380600000000004
2,CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,17.7,25.133144,4.3742000000000045
2,CCCCCCCCCc1ccc(OCCO)cc1,44.3,41.05594,4.350800000000005
2,CCCCCCCCCCCCOCC1CO1,57.7,49.57569,4.322700000000004
2,Cc1cc(N=Nc2ccccc2C)ccc1N,111.0,93.66026,4.301040000000003
2,Clc1cc(Cl)c(Cl)cc1Cl,1.5,25.423162,4.3002
2,CCCCCCCCc1ccc(O)cc1,102.5,89.07573,4.295200000000005
2,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,-4.6,25.703577,4.292000000000004
2,CCCCCCCCCCCCCO,46.3,33.743732,4.289700000000004
2,CC(=O)C1C(C#N)CC2C3CC=C4CC(O)CCC4(C)C3CCC21C,-24.9,1.3829453,4.264980000000004
2,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)c1cc(C(C)(C)O)co1,37.3,38.357483,4.264200000000003
2,O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,26.8,27.887728,4.260800000000003
3,CCCCCCC(O)CC=CCCCCCCCOC(=O)OCCOCC(COCCOC(=O)OCCCCCCCC=CCC(O)CCCCCC)OCCOC(=O)OCCCCCCCC=CCC(O)CCCCCC,-22.0,1.1021758,15.718999999999964
3,CCCCCCC(O)CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(O)CCCCCC)CCOC(=O)CCCCCCCC=CCC(O)CCCCCC,60.8,51.74533,14.942899999999968
3,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,43.0,19.090336,11.14679999999999
3,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,3.2,19.090336,9.976499999999998
3,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,32.4,31.689318,9.482999999999995
3,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,101.9,74.80417,9.3187
3,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,3.3,22.10494,9.238500000000002
3,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(CCC)C(CC)CCC,6.1,14.032557,9.163700000000002
3,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,-3.7,7.8294516,9.059960000000002
3,CCC1CC(N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,41.7,39.26248,8.366500000000004
3,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-5.7,13.700553,7.993400000000009
3,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,-38.3,-29.165909,7.725300000000009
3,CCN=C1C=CC(=C(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)c2ccccc21,110.3,94.11312,7.716900000000009
3,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,4.6,7.1565847,7.62640000000001
3,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,28.0,20.80276,7.501400000000008
3,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,13.4,13.700553,7.213200000000008
3,O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1)c1ccccc1,103.4,103.28774,7.121900000000006
3,CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,-35.9,-23.220816,7.092200000000009
3,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,48.4,49.1175,6.936200000000007
3,CCCCCCCCCCC(CO)CCCCCCCC,14.0,30.382395,6.8763000000000085
3,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,-3.7,7.1565847,6.8462000000000085
3,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,15.1,20.80276,6.721200000000008
3,CCCCSP(=O)(SCCCC)SCCCC,51.2,46.579308,6.694400000000005
3,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,47.1,48.943134,6.679980000000006
3,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,54.8,54.138084,6.662420000000005
3,CCCCCCCCC=CCCCCCCCC(=O)OCC,17.7,35.056057,6.587000000000008
3,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,57.4,52.173393,6.543980000000005
3,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,20.0,35.706867,6.530300000000002
3,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,14.9,25.106068,6.495500000000002
3,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,22.5,27.364569,6.495500000000002
3,CCCCCCCCCCCCCCCC,10.1,13.515598,6.487600000000007
3,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,6.5,31.687574,6.486400000000007
3,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,53.1,51.852867,6.485500000000006
3,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,105.8,95.8767,6.4737000000000045
3,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,5.6,31.329805,6.433000000000007
3,CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CC(N(C)C(C(=O)O)C(C)C)CC2c2cccc(F)c2)CC1,9.6,16.428724,6.415700000000007
3,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,39.3,45.272305,6.408400000000008
3,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,51.7,51.81307,6.372000000000006
3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,101.4,99.13509,6.351000000000003
3,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,91.8,88.16429,6.350540000000006
3,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,48.1,52.766064,6.317080000000003
3,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,63.0,53.54619,6.313600000000008
3,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,63.7,60.110355,6.256760000000005
3,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,17.6,28.010117,6.222999999999999
3,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,100.1,97.726814,6.203600000000004
3,CC(C)CCCCCCCCCCCCCCC(=O)O,103.9,79.40696,6.188400000000006
3,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,23.8,47.139606,6.187900000000003
3,CCCCCCCCCCCCc1ccccc1,-13.6,4.558131,6.150000000000007
3,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,30.4,39.49263,6.113300000000004
3,CCCCCCCCC=CCCCCCCCC(=O)O,98.2,86.44414,6.108500000000007
3,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,86.4,70.78151,6.105500000000001
3,CCCCCCCCCCCCCCC,4.7,13.515598,6.097500000000006
3,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,21.0,7.1565847,6.066000000000007
3,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-0.4,14.0677395,6.066000000000007
3,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,97.6,98.76737,6.044000000000007
3,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,105.2,96.641205,6.037300000000004
3,CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,29.0,23.92746,5.969600000000007
3,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,6.1,26.315475,5.948600000000006
3,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=O)C=C2S(=O)(=O)O)c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)cc1,56.9,62.342445,5.945500000000006
3,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,42.6,54.54801,5.943600000000005
3,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,19.9,26.104183,5.929000000000002
3,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,28.0,27.324438,5.929000000000002
3,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,52.3,50.623535,5.900440000000007
3,CCCCCC=CCC=CCCCCCCCC(=O)O,74.5,80.35913,5.884500000000005
3,CCCCCCCCCCCCc1ccc(O)cc1,100.05,94.86902,5.855600000000006
3,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,21.2,20.5267,5.827500000000006
3,O=C(NC(c1ccccc1)C1CN2CCC1CC2)c1c(Cl)ccc(C(F)(F)F)c1Cl,-45.0,-40.922638,5.825100000000004
3,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,97.1,91.919586,5.7691000000000034
3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,102.9,99.13509,5.715700000000002
3,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,62.6,46.0367,5.682800000000001
3,CCCCCCCCCCCCCC(=O)OC(C)C,7.8,25.10683,5.639100000000005
3,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,101.6,85.425835,5.630000000000004
3,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,21.4,28.595636,5.619500000000003
3,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,64.6,55.248154,5.599500000000002
3,CCCCCCCCC=CCCCCCCCC(=O)OCCO,53.8,49.14792,5.559400000000006
3,CCCCCCCCCCCCCCCC(=O)O,53.4,70.12455,5.552300000000005
3,CCCC(CC)COC(=O)CCCCCC(=O)OCC(C)C(C)CC,11.6,13.733747,5.531800000000006
3,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O,102.1,82.28346,5.527720000000004
3,C=CCCCCCCCCCCCC,9.6,15.486211,5.483400000000005
3,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,-18.9,-0.69275975,5.470200000000001
3,CCCCCCCCCCCCCCCCO,-22.4,36.55793,5.460000000000006
3,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],59.8,67.056694,5.458000000000003
3,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,94.6,79.817696,5.455480000000002
3,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,26.9,39.750282,5.450300000000004
3,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1N=c1[nH]cc(C(F)(F)F)cc1Cl,108.7,103.508125,5.4079000000000015
3,CCCCCCCCCC[N+](C)(C)Cc1ccccc1,-8.5,6.660023,5.403700000000006
3,CCCCc1ccc2c(n1)C(c1ccc(OC)cc1CC(C)C(=O)O)C(C(=O)O)C2c1ccc2c(c1)OCO2,69.3,70.01486,5.402900000000004
3,CCCCCCCCCCCCc1cccc(S(=O)(=O)O)c1,101.8,88.76446,5.396700000000005
3,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,103.9,93.25658,5.396700000000005
3,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,45.8,50.14523,5.378200000000002
3,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)C=Cc4ccc(F)cc4)CC2)CC3)no1,-24.0,-12.160001,5.3632200000000045
3,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,92.7,87.20187,5.362500000000006
3,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],61.1,60.371304,5.340800000000003
3,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,79.5,63.94267,5.331500000000003
3,CCOc1cccc(C2(N3CCN(c4ccccc4)CC3)CCC(C)CC2)c1,15.5,20.26017,5.312900000000005
3,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,29.3,41.184025,5.307700000000002
3,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,67.5,56.399292,5.296100000000005
3,CCCCCCCCCCCCCCCCOS(=O)(=O)O,78.0,94.586174,5.287100000000004
3,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-15.0,-2.0792465,5.270200000000002
3,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,44.8,43.653595,5.242900000000003
3,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.4,28.109224,5.234600000000002
3,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,105.0,105.65983,5.230000000000002
3,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,23.8,28.051085,5.205900000000003
3,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,40.1,42.20915,5.1791000000000045
3,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],51.8,57.357174,5.167700000000004
3,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,17.7,20.80276,5.160800000000005
3,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,106.0,105.413315,5.144700000000002
3,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,9.3,29.963387,5.144300000000007
3,CCc1nn(C2CCCCC2)c2cc(C3(C#N)CCC(C(=O)O)CC3)ccc12,62.7,54.618324,5.140080000000005
3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.7,99.13509,5.080400000000001
3,Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,41.1,34.218323,5.072080000000004
3,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,14.7,28.246496,5.061800000000005
3,CC(C)c1cc(C(C)C)cc(C(C)C)c1,-31.8,-6.5142775,5.056800000000004
3,CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1,13.5,18.505505,5.049800000000006
3,CCc1cc(C2=C(C(=O)O)N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,81.3,76.19423,5.049400000000004
3,C1CCC(SSC2CCCCC2)CC1,22.7,21.08444,5.033200000000004
3,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,34.3,33.086597,5.027200000000004
3,CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,-3.7,2.5964603,5.0019000000000045
3,O=C(O)c1cccc(CC2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3C2O)c1,64.6,57.652084,4.9973000000000045
3,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,56.4,43.9598,4.980700000000004
3,O=C(NC(c1ccccc1)C1CCCCN1)c1cccc(C(F)(F)F)c1Cl,4.4,7.6183662,4.972000000000004
3,CCCCCCCCCC=CCc1cc(O)oc1O,98.4,98.164116,4.9302000000000055
3,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,76.5,60.706833,4.920300000000006
3,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,94.7,80.963036,4.892600000000002
3,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,54.1,53.299282,4.871880000000004
3,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,69.7,60.798164,4.8618
3,CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-5.9,3.0091357,4.852300000000005
3,CCCCCCCCCCCCCO[P](=O)(=O)O,104.9,80.04884,4.844900000000005
3,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.6,101.62083,4.841100000000001
3,CCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,31.3,25.921476,4.840100000000005
3,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,49.2,60.480774,4.839900000000005
3,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,94.0,94.115585,4.838100000000016
3,CCCCCCCCCCCCS,5.1,13.515598,4.837100000000006
3,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,10.0,29.710552,4.817200000000005
3,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccccc1C(F)(F)F,103.1,104.32623,4.808500000000001
3,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,80.7,57.641422,4.805200000000005
3,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.0,11.112205,4.7938000000000045
3,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-0.5,12.854922,4.7938000000000045
3,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,29.1,33.82184,4.792620000000005
3,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,102.0,90.40986,4.785200000000004
3,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],102.9,96.55617,4.757500000000002
3,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,98.9,73.314644,4.7574
3,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,75.6,61.33506,4.744900000000003
3,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,23.8,33.159233,4.738100000000003
